timestamp,Date and Hour,Date,StartHour,EndHour,Source,Production,dayOfYear,dayName,monthName,GHI,DNI,Wind_Speed_2m,Wind_Direction_2m,Temp_2m,RH_2m,Pressure,wind_speed_50m,wind_direction_50m,temp_50m,density_VT,pressure_VT,ri_number,rh_50m,rmol_VT
8/14/2020 23:00,2020-08-14 23:00:00+02:00,8/14/2020,23:00:00,24:00:00,Wind,693,227,Friday,August,0,0,1,183,19.4,67.61,980,7.8,8,21.1,1.11,937.7,0.59,61.6,0.0057
8/15/2020 8:00,2020-08-15 08:00:00+02:00,8/15/2020,8:00:00,9:00:00,Wind,356,228,Saturday,August,432,728,1.7,11,24.1,52.95,980,8.7,2,18.9,1.12,937.5,0.28,63.7,-0.0005
8/15/2020 10:00,2020-08-15 10:00:00+02:00,8/15/2020,10:00:00,11:00:00,Wind,149,228,Saturday,August,735,852,1.5,15,27.7,43.2,980,10.3,5,20.4,1.11,937.8,0.48,57.7,0.0031
8/15/2020 10:00,2020-08-15 10:00:00+02:00,8/15/2020,10:00:00,11:00:00,Wind,149,228,Saturday,August,735,852,1.5,15,27.7,43.2,980,6.8,7,20.1,1.11,937.6,-0.58,67.2,-0.009
8/15/2020 15:00,2020-08-15 15:00:00+02:00,8/15/2020,15:00:00,16:00:00,Wind,387,228,Saturday,August,676,850,1.1,77,30.8,30.96,977,4.5,39,23.6,1.1,936.9,-2.2,52.3,-0.02
8/15/2020 16:00,2020-08-15 16:00:00+02:00,8/15/2020,16:00:00,17:00:00,Wind,472,228,Saturday,August,522,791,1.3,79,30.4,30.37,977,4,36,23.8,1.1,936.6,-1.67,50.5,-0.0209
8/15/2020 22:00,2020-08-15 22:00:00+02:00,8/15/2020,22:00:00,23:00:00,Wind,1365,228,Saturday,August,0,0,1,134,21.4,61.14,976,3.3,220,23.8,1.1,935.3,9.24,38.8,0.1534
8/16/2020 5:00,2020-08-16 05:00:00+02:00,8/16/2020,5:00:00,6:00:00,Wind,897,229,Sunday,August,0,0,0.9,208,19.4,65.42,976,4.1,231,20,1.11,935.1,0.64,71.2,0.0611
8/16/2020 13:00,2020-08-16 13:00:00+02:00,8/16/2020,13:00:00,14:00:00,Wind,1772,229,Sunday,August,205,2,1.8,184,27.7,46.62,976,3.9,211,22.3,1.1,936,-9.61,74.6,-0.0292
8/16/2020 14:00,2020-08-16 14:00:00+02:00,8/16/2020,14:00:00,15:00:00,Wind,1635,229,Sunday,August,52,0,1.7,192,27.2,49.74,976,4.1,204,22.7,1.1,935.7,-6.75,75.8,-0.0263
8/16/2020 17:00,2020-08-16 17:00:00+02:00,8/16/2020,17:00:00,18:00:00,Wind,1783,229,Sunday,August,60,0,1.2,224,24.4,67.26,976,5.5,210,23.2,1.1,935.1,-0.99,71.6,-0.0094
8/16/2020 18:00,2020-08-16 18:00:00+02:00,8/16/2020,18:00:00,19:00:00,Wind,1991,229,Sunday,August,3,0,1,247,23,78.86,976,5.9,213,22.8,1.1,935.1,-0.29,78,-0.0048
8/16/2020 21:00,2020-08-16 21:00:00+02:00,8/16/2020,21:00:00,22:00:00,Wind,1559,229,Sunday,August,0,0,1.2,309,20.4,90.64,978,4.6,229,20.1,1.11,935.2,0.26,90.8,0.0051
8/17/2020 9:00,2020-08-17 09:00:00+02:00,8/17/2020,9:00:00,10:00:00,Wind,1576,230,Monday,August,593,818,1.4,291,24.3,47.16,978,7.2,4,17.9,1.12,936.7,-0.27,65,-0.0057
8/17/2020 11:00,2020-08-17 11:00:00+02:00,8/17/2020,11:00:00,12:00:00,Wind,2290,230,Monday,August,612,364,1.7,265,26.7,37.87,978,4,24,19.3,1.12,936.9,-2.68,67.8,-0.0265
8/17/2020 17:00,2020-08-17 17:00:00+02:00,8/17/2020,17:00:00,18:00:00,Wind,3167,230,Monday,August,252,195,1.2,276,26.2,37.69,977,3.5,206,21.9,1.11,936.5,-1.71,57.3,-0.0178
8/18/2020 3:00,2020-08-18 03:00:00+02:00,8/18/2020,3:00:00,4:00:00,Wind,1228,231,Tuesday,August,0,0,0.8,289,17.9,71.73,978,4.6,339,19.2,1.12,937.2,24.48,54,0.025
8/18/2020 9:00,2020-08-18 09:00:00+02:00,8/18/2020,9:00:00,10:00:00,Wind,474,231,Tuesday,August,585,804,1,332,25.2,45.61,978,5.5,15,18.2,1.12,937,-0.03,64.9,-0.01
8/18/2020 13:00,2020-08-18 13:00:00+02:00,8/18/2020,13:00:00,14:00:00,Wind,1453,231,Tuesday,August,837,885,0.9,312,29.1,36.15,977,3,42,21.2,1.11,936.8,-5.32,71.1,-0.042
8/18/2020 14:00,2020-08-18 14:00:00+02:00,8/18/2020,14:00:00,15:00:00,Wind,1911,231,Tuesday,August,772,873,1,327,29.3,35.27,977,3.2,59,21.6,1.11,936.6,-7.06,67.9,-0.0364
8/18/2020 18:00,2020-08-18 18:00:00+02:00,8/18/2020,18:00:00,19:00:00,Wind,2075,231,Tuesday,August,150,494,1,40,25.4,46.56,976,0.8,169,22.1,1.11,936.1,-27.48,70.2,-0.0684
8/18/2020 20:00,2020-08-18 20:00:00+02:00,8/18/2020,20:00:00,21:00:00,Wind,942,231,Tuesday,August,0,0,0.9,50,22.3,58.85,977,6.2,340,19.8,1.11,937.1,3.6,50.9,0.0144
8/18/2020 20:00,2020-08-18 20:00:00+02:00,8/18/2020,20:00:00,21:00:00,Wind,942,231,Tuesday,August,0,0,0.9,50,22.3,58.85,977,4.6,292,22,1.11,935.9,6.2,68.8,0.0157
8/19/2020 4:00,2020-08-19 04:00:00+02:00,8/19/2020,4:00:00,5:00:00,Wind,1494,232,Wednesday,August,0,0,0.6,340,18.1,67.48,977,8.6,10,20.1,1.11,935.5,0.5,54,0.0047
8/19/2020 5:00,2020-08-19 05:00:00+02:00,8/19/2020,5:00:00,6:00:00,Wind,1967,232,Wednesday,August,0,0,0.4,176,18.2,67.19,976,8,9,20.1,1.11,935.2,0.49,53.6,0.0058
8/19/2020 18:00,2020-08-19 18:00:00+02:00,8/19/2020,18:00:00,19:00:00,Wind,4240,232,Wednesday,August,44,0,1.4,180,27.6,48.03,972,7,198,22.3,1.1,934,-0.09,76.8,-0.0025
8/20/2020 6:00,2020-08-20 06:00:00+02:00,8/20/2020,6:00:00,7:00:00,Wind,2486,233,Thursday,August,71,337,3.2,180,20.4,73.61,975,6.4,230,17.5,1.12,935.2,0.23,99.6,0.007
8/20/2020 7:00,2020-08-20 07:00:00+02:00,8/20/2020,7:00:00,8:00:00,Wind,2390,233,Thursday,August,235,599,4,180,23.2,62.03,976,6.6,229,17.4,1.12,935.2,0.25,100,0.0022
8/20/2020 23:00,2020-08-20 23:00:00+02:00,8/20/2020,23:00:00,24:00:00,Wind,3839,233,Thursday,August,0,0,3.8,179,21.9,68.78,977,9.1,236,18.7,1.12,937.1,0.25,93.9,0.0014
8/21/2020 3:00,2020-08-21 03:00:00+02:00,8/21/2020,3:00:00,4:00:00,Wind,6682,234,Friday,August,0,0,3.4,179,20.1,75.23,977,9,233,17.9,1.12,937.8,0.24,93,0.0023
8/21/2020 4:00,2020-08-21 04:00:00+02:00,8/21/2020,4:00:00,5:00:00,Wind,7135,234,Friday,August,0,0,3.3,180,19.8,75.73,977,8.8,234,18,1.12,938,0.25,91.3,0.0025
8/21/2020 9:00,2020-08-21 09:00:00+02:00,8/21/2020,9:00:00,10:00:00,Wind,5166,234,Friday,August,567,777,5.5,191,29.6,37.33,979,8.2,237,19,1.12,939.2,0,78.2,-0.0042
8/21/2020 10:00,2020-08-21 10:00:00+02:00,8/21/2020,10:00:00,11:00:00,Wind,5681,234,Friday,August,701,827,5.3,195,31.4,33.05,979,9.5,236,18.2,1.12,937.5,0.23,91.5,0.002
8/21/2020 10:00,2020-08-21 10:00:00+02:00,8/21/2020,10:00:00,11:00:00,Wind,5681,234,Friday,August,701,827,5.3,195,31.4,33.05,979,8.1,235,19.7,1.12,939.4,-0.3,72.4,-0.006
8/21/2020 14:00,2020-08-21 14:00:00+02:00,8/21/2020,14:00:00,15:00:00,Wind,7495,234,Friday,August,632,535,4.5,199,35.3,25.91,978,7.1,222,22.9,1.11,940,-1.22,69.6,-0.0094
8/21/2020 15:00,2020-08-21 15:00:00+02:00,8/21/2020,15:00:00,16:00:00,Wind,7542,234,Friday,August,633,810,4.3,200,35,26.61,978,7.1,223,23.3,1.11,939.9,-1.01,69.9,-0.0087
8/21/2020 23:00,2020-08-21 23:00:00+02:00,8/21/2020,23:00:00,24:00:00,Wind,4845,234,Friday,August,0,0,0.5,246,22.7,64.55,982,5.7,237,20.8,1.12,940.4,0.43,81.1,0.0129
8/22/2020 4:00,2020-08-22 04:00:00+02:00,8/22/2020,4:00:00,5:00:00,Wind,4746,235,Saturday,August,0,0,2.4,336,18.5,89.93,984,3.4,244,21,1.12,941.5,1.71,67.6,0.0572
8/22/2020 7:00,2020-08-22 07:00:00+02:00,8/22/2020,7:00:00,8:00:00,Wind,4867,235,Saturday,August,150,45,2.7,340,18.2,81.84,986,10,3,19,1.12,942.3,0.16,76.9,0.0011
8/22/2020 8:00,2020-08-22 08:00:00+02:00,8/22/2020,8:00:00,9:00:00,Wind,4839,235,Saturday,August,149,1,2.4,342,19.7,72.08,986,9.6,8,18.8,1.13,942.7,0.03,79.1,-0.0012
8/22/2020 10:00,2020-08-22 10:00:00+02:00,8/22/2020,10:00:00,11:00:00,Wind,6797,235,Saturday,August,516,166,2.3,351,24.8,44.42,986,4.5,220,20,1.12,940.9,0.48,73.5,0.0502
8/22/2020 10:00,2020-08-22 10:00:00+02:00,8/22/2020,10:00:00,11:00:00,Wind,6797,235,Saturday,August,516,166,2.3,351,24.8,44.42,986,8.5,25,19.2,1.12,942.7,-0.64,84.1,-0.0061
8/22/2020 19:00,2020-08-22 19:00:00+02:00,8/22/2020,19:00:00,20:00:00,Wind,6306,235,Saturday,August,0,0,1.2,355,20.7,54.75,985,9.4,16,20.2,1.12,942.5,0.09,58.8,0.0012
8/22/2020 20:00,2020-08-22 20:00:00+02:00,8/22/2020,20:00:00,21:00:00,Wind,4721,235,Saturday,August,0,0,1.2,353,19.7,57.91,985,4,227,19.9,1.12,941.1,0.59,74,0.0709
8/22/2020 20:00,2020-08-22 20:00:00+02:00,8/22/2020,20:00:00,21:00:00,Wind,4721,235,Saturday,August,0,0,1.2,353,19.7,57.91,985,9.2,4,20.1,1.12,942.3,0.21,57.9,0.0027
8/23/2020 5:00,2020-08-23 05:00:00+02:00,8/23/2020,5:00:00,6:00:00,Wind,4233,236,Sunday,August,0,0,2.1,328,15.7,79.37,986,14.3,348,15,1.14,942,0.07,70.5,0.0009
8/23/2020 13:00,2020-08-23 13:00:00+02:00,8/23/2020,13:00:00,14:00:00,Wind,5525,236,Sunday,August,846,935,4.4,345,26,35.9,985,12.3,4,18.9,1.12,942.1,-0.17,59.5,-0.0034
8/23/2020 14:00,2020-08-23 14:00:00+02:00,8/23/2020,14:00:00,15:00:00,Wind,5733,236,Sunday,August,468,102,4.5,346,26,35.22,984,12.4,4,19.4,1.12,941.8,-0.16,57.5,-0.0032
8/23/2020 19:00,2020-08-23 19:00:00+02:00,8/23/2020,19:00:00,20:00:00,Wind,3840,236,Sunday,August,0,0,2.3,345,19.2,53.13,984,13.7,360,18.4,1.12,940.2,0.03,55.7,0.0006
8/23/2020 21:00,2020-08-23 21:00:00+02:00,8/23/2020,21:00:00,22:00:00,Wind,2579,236,Sunday,August,0,0,2,345,17.4,58.91,984,15.2,357,17.6,1.13,939.8,0.07,53.7,0.0008
8/24/2020 9:00,2020-08-24 09:00:00+02:00,8/24/2020,9:00:00,10:00:00,Wind,1242,237,Monday,August,591,869,4.1,357,22.6,39.78,983,15.5,2,15.1,1.14,939.4,-0.01,64.3,-0.0006
8/24/2020 14:00,2020-08-24 14:00:00+02:00,8/24/2020,14:00:00,15:00:00,Wind,3297,237,Monday,August,773,912,4.2,356,26.5,28.88,982,13.2,18,19.3,1.12,939.2,-0.15,52.2,-0.0023
8/24/2020 16:00,2020-08-24 16:00:00+02:00,8/24/2020,16:00:00,17:00:00,Wind,2780,237,Monday,August,408,423,3.9,357,25.5,29.5,981,12.6,16,19.7,1.12,938.7,-0.07,50.2,-0.0015
8/24/2020 19:00,2020-08-24 19:00:00+02:00,8/24/2020,19:00:00,20:00:00,Wind,1430,237,Monday,August,0,0,1.4,351,19.3,51.2,981,12.3,5,19,1.12,938,0.1,49.8,0.0011
8/25/2020 8:00,2020-08-25 08:00:00+02:00,8/25/2020,8:00:00,9:00:00,Wind,5173,238,Tuesday,August,171,5,1,201,21.5,43.73,980,7.5,3,17.5,1.12,937.9,0.82,45.1,0.0006
8/25/2020 10:00,2020-08-25 10:00:00+02:00,8/25/2020,10:00:00,11:00:00,Wind,5498,238,Tuesday,August,524,204,2.2,187,26.3,30.81,980,14.6,2,17.2,1.13,937.3,0.19,45.8,0.0014
8/25/2020 10:00,2020-08-25 10:00:00+02:00,8/25/2020,10:00:00,11:00:00,Wind,5498,238,Tuesday,August,524,204,2.2,187,26.3,30.81,980,2.5,21,18.5,1.12,938.5,-1.45,52.2,-0.0409
8/25/2020 14:00,2020-08-25 14:00:00+02:00,8/25/2020,14:00:00,15:00:00,Wind,9289,238,Tuesday,August,767,925,2.6,214,32.8,18.38,977,4.2,204,21,1.11,938.7,-6.29,56.1,-0.0232
8/25/2020 15:00,2020-08-25 15:00:00+02:00,8/25/2020,15:00:00,16:00:00,Wind,10179,238,Tuesday,August,648,893,2.6,221,33,17.84,977,5.1,212,21.1,1.11,938.6,-2.68,59.3,-0.0154
8/25/2020 23:00,2020-08-25 23:00:00+02:00,8/25/2020,23:00:00,24:00:00,Wind,9966,238,Tuesday,August,0,0,1.4,214,19.7,53.27,981,3.8,211,19.6,1.12,939.3,3.33,64.3,0.1181
8/26/2020 3:00,2020-08-26 03:00:00+02:00,8/26/2020,3:00:00,4:00:00,Wind,9685,239,Wednesday,August,0,0,0.9,236,17.6,67.56,982,0.2,181,20.6,1.12,940.4,55.19,49.3,0.1344
8/26/2020 20:00,2020-08-26 20:00:00+02:00,8/26/2020,20:00:00,21:00:00,Wind,2922,239,Wednesday,August,0,0,1.4,357,20.6,49.65,984,0.7,233,20.5,1.12,940.2,38.41,49.1,0.1817
8/26/2020 20:00,2020-08-26 20:00:00+02:00,8/26/2020,20:00:00,21:00:00,Wind,2922,239,Wednesday,August,0,0,1.4,357,20.6,49.65,984,7.9,9,21.1,1.12,941.5,0.28,56.5,0.0042
8/27/2020 7:00,2020-08-27 07:00:00+02:00,8/27/2020,7:00:00,8:00:00,Wind,970,240,Thursday,August,217,610,1.2,323,19.7,51.91,983,12.1,4,17.4,1.13,939.8,0.21,55.9,0.0013
8/27/2020 22:00,2020-08-27 22:00:00+02:00,8/27/2020,22:00:00,23:00:00,Wind,7235,240,Thursday,August,0,0,0.7,202,21.6,56.37,977,3.5,293,23.2,1.1,936.9,2335.23,56.7,0.0282
8/28/2020 3:00,2020-08-28 03:00:00+02:00,8/28/2020,3:00:00,4:00:00,Wind,5281,241,Friday,August,0,0,1,229,18.6,74.21,976,1.1,202,20.8,1.11,935.3,1.63,60.4,0.227
8/28/2020 17:00,2020-08-28 17:00:00+02:00,8/28/2020,17:00:00,18:00:00,Wind,7011,241,Friday,August,83,2,3.2,315,18,85.61,971,8.8,215,22.1,1.1,929.9,-0.13,71.1,-0.0031
8/28/2020 19:00,2020-08-28 19:00:00+02:00,8/28/2020,19:00:00,20:00:00,Wind,5252,241,Friday,August,0,0,2.1,310,15.5,88.9,972,5.2,240,20.5,1.1,929.7,0.15,74.7,0.0028
8/28/2020 22:00,2020-08-28 22:00:00+02:00,8/28/2020,22:00:00,23:00:00,Wind,3034,241,Friday,August,0,0,1.1,137,14.6,90.14,973,8.2,29,14.2,1.13,930.5,-0.01,95,0
8/29/2020 5:00,2020-08-29 05:00:00+02:00,8/29/2020,5:00:00,6:00:00,Wind,2760,242,Saturday,August,0,0,0.5,192,13.4,91.33,972,10,360,13.7,1.13,929.6,0.29,67.8,0.0023
8/29/2020 11:00,2020-08-29 11:00:00+02:00,8/29/2020,11:00:00,12:00:00,Wind,2405,242,Saturday,August,397,56,1.1,28,19.2,55.4,971,7.7,14,16.1,1.12,928.6,-0.64,63.6,-0.0076
8/29/2020 12:00,2020-08-29 12:00:00+02:00,8/29/2020,12:00:00,13:00:00,Wind,2539,242,Saturday,August,620,392,1.5,31,20.2,50.82,971,7.2,23,16.7,1.12,928.5,-0.92,64.3,-0.0101
8/29/2020 18:00,2020-08-29 18:00:00+02:00,8/29/2020,18:00:00,19:00:00,Wind,4072,242,Saturday,August,27,0,1.1,43,18.1,60.29,970,9,24,16,1.12,928.2,-0.07,69.4,-0.0012
8/29/2020 19:00,2020-08-29 19:00:00+02:00,8/29/2020,19:00:00,20:00:00,Wind,4224,242,Saturday,August,0,0,1,39,16.7,66.57,970,9.4,18,15.3,1.12,928.2,0.05,71.6,0.0007
8/30/2020 3:00,2020-08-30 03:00:00+02:00,8/30/2020,3:00:00,4:00:00,Wind,2988,243,Sunday,August,0,0,2.3,326,12.5,82.81,972,14.3,1,13,1.13,929,0.13,67.7,0.001
8/30/2020 4:00,2020-08-30 04:00:00+02:00,8/30/2020,4:00:00,5:00:00,Wind,3249,243,Sunday,August,0,0,2.5,322,12.3,85.66,972,14.4,0,12.7,1.13,929.1,0.12,69.1,0.0009
8/30/2020 11:00,2020-08-30 11:00:00+02:00,8/30/2020,11:00:00,12:00:00,Wind,2699,243,Sunday,August,550,154,4.2,329,18.4,57.99,976,8.5,5,14.4,1.13,933.5,-0.41,70.3,-0.0073
8/30/2020 16:00,2020-08-30 16:00:00+02:00,8/30/2020,16:00:00,17:00:00,Wind,4637,243,Sunday,August,240,26,2.8,324,19.5,47.87,977,6.4,2,16.7,1.13,935.5,-0.65,60.3,-0.0092
8/30/2020 21:00,2020-08-30 21:00:00+02:00,8/30/2020,21:00:00,22:00:00,Wind,3756,243,Sunday,August,0,0,1,333,13.8,72.21,980,9.2,354,14,1.14,937,0.13,64.7,0.0025
8/31/2020 3:00,2020-08-31 03:00:00+02:00,8/31/2020,3:00:00,4:00:00,Wind,2664,244,Monday,August,0,0,1.3,321,11.3,93.52,981,12.5,345,11.2,1.15,937.6,0.12,78.7,0.0013
8/31/2020 11:00,2020-08-31 11:00:00+02:00,8/31/2020,11:00:00,12:00:00,Wind,1726,244,Monday,August,777,886,3.8,355,20,53.58,982,9.8,13,14.1,1.14,938.1,-0.27,78.5,-0.0056
8/31/2020 17:00,2020-08-31 17:00:00+02:00,8/31/2020,17:00:00,18:00:00,Wind,1581,244,Monday,August,131,5,3.5,352,19,52.78,981,11.2,7,16.5,1.13,938.1,-0.07,66.4,-0.0016
8/31/2020 20:00,2020-08-31 20:00:00+02:00,8/31/2020,20:00:00,21:00:00,Wind,1410,244,Monday,August,0,0,1.4,344,14.1,70.28,982,12.1,344,11.6,1.15,937.7,0.14,75.1,0.0016
8/31/2020 20:00,2020-08-31 20:00:00+02:00,8/31/2020,20:00:00,21:00:00,Wind,1410,244,Monday,August,0,0,1.4,344,14.1,70.28,982,14.6,357,14.3,1.14,937.8,0.04,66.8,0.0007
8/31/2020 21:00,2020-08-31 21:00:00+02:00,8/31/2020,21:00:00,22:00:00,Wind,1505,244,Monday,August,0,0,1.5,341,13.3,72.52,982,15.3,357,13.9,1.14,937.8,0.06,66.2,0.0006
8/1/2020 0:00,2020-08-01 00:00:00+02:00,8/1/2020,0:00:00,1:00:00,Solar,0,214,Saturday,August,0,0,1.7,195,23.7,62.08,980,5.4,226,21.5,1.11,938.2,0.46,62.8,0.0077
8/1/2020 1:00,2020-08-01 01:00:00+02:00,8/1/2020,1:00:00,2:00:00,Solar,0,214,Saturday,August,0,0,1.5,204,22.9,67.75,980,5.3,250,22.2,1.11,939,0.29,72.7,0.0093
8/1/2020 9:00,2020-08-01 09:00:00+02:00,8/1/2020,9:00:00,10:00:00,Solar,1365,214,Saturday,August,608,735,2.3,318,30.6,46.29,981,4.6,10,24.7,1.1,939.2,0.09,60,-0.0167
8/1/2020 9:00,2020-08-01 09:00:00+02:00,8/1/2020,9:00:00,10:00:00,Solar,1365,214,Saturday,August,608,735,2.3,318,30.6,46.29,981,7.5,353,21.5,1.11,935.9,0.68,48.5,0.01
8/1/2020 22:00,2020-08-01 22:00:00+02:00,8/1/2020,22:00:00,23:00:00,Solar,1,214,Saturday,August,0,0,2.3,324,22.7,70.02,981,9.8,357,26.8,1.09,937.6,0.38,46.3,0.0033
8/2/2020 1:00,2020-08-02 01:00:00+02:00,8/2/2020,1:00:00,2:00:00,Solar,0,215,Sunday,August,0,0,2,315,20,80.93,981,9,235,18.5,1.12,937.3,0.23,92.7,0.0016
8/2/2020 2:00,2020-08-02 02:00:00+02:00,8/2/2020,2:00:00,3:00:00,Solar,0,215,Sunday,August,0,0,1.8,318,19.5,83.76,981,5.3,231,20.8,1.12,940.6,0.4,77.3,0.0201
8/2/2020 4:00,2020-08-02 04:00:00+02:00,8/2/2020,4:00:00,5:00:00,Solar,0,215,Sunday,August,0,0,1.4,326,19.1,86.97,981,14.3,357,19.8,1.12,937.9,0.16,65.9,0.0008
8/2/2020 4:00,2020-08-02 04:00:00+02:00,8/2/2020,4:00:00,5:00:00,Solar,0,215,Sunday,August,0,0,1.4,326,19.1,86.97,981,17.1,2,16.3,1.13,939.5,0.07,55.9,0.0006
8/2/2020 22:00,2020-08-02 22:00:00+02:00,8/2/2020,22:00:00,23:00:00,Solar,1,215,Sunday,August,0,0,1.5,355,18.2,86.8,979,11.2,3,19.3,1.12,936.2,0.08,73.5,0.001
8/3/2020 0:00,2020-08-03 00:00:00+02:00,8/3/2020,0:00:00,1:00:00,Solar,0,216,Monday,August,0,0,1.2,340,17,89.77,979,12.3,7,13.9,1.13,928.6,0.14,69.2,0.0012
8/3/2020 12:00,2020-08-03 12:00:00+02:00,8/3/2020,12:00:00,13:00:00,Solar,2919,216,Monday,August,430,39,4.7,350,22.2,47.74,978,12.4,358,18.8,1.12,935.2,-0.17,56.5,-0.0035
8/3/2020 16:00,2020-08-03 16:00:00+02:00,8/3/2020,16:00:00,17:00:00,Solar,2580,216,Monday,August,71,0,4.2,342,20.1,52.81,978,12.7,357,18.8,1.12,934.9,-0.1,52.4,-0.0025
8/3/2020 18:00,2020-08-03 18:00:00+02:00,8/3/2020,18:00:00,19:00:00,Solar,1520,216,Monday,August,23,0,3,342,18.5,59.03,978,11.9,359,17.7,1.12,934.8,-0.02,56.3,-0.0008
8/4/2020 5:00,2020-08-04 05:00:00+02:00,8/4/2020,5:00:00,6:00:00,Solar,0,217,Tuesday,August,0,0,2.6,327,11.3,85.57,980,14.7,353,11.9,1.14,935.2,0.06,71.5,0.0008
8/4/2020 6:00,2020-08-04 06:00:00+02:00,8/4/2020,6:00:00,7:00:00,Solar,4,217,Tuesday,August,106,313,3.4,337,13,80.42,980,14.9,355,11.5,1.15,935.2,0.05,75.1,0.0006
8/4/2020 8:00,2020-08-04 08:00:00+02:00,8/4/2020,8:00:00,9:00:00,Solar,854,217,Tuesday,August,453,675,4.7,351,17.1,66.66,980,14.6,2,12,1.14,935.6,-0.03,80.2,-0.0007
8/4/2020 12:00,2020-08-04 12:00:00+02:00,8/4/2020,12:00:00,13:00:00,Solar,3767,217,Tuesday,August,902,896,5.3,179,23.2,41.44,980,15.7,7,16.5,1.13,935.9,-0.12,64.4,-0.002
8/4/2020 13:00,2020-08-04 13:00:00+02:00,8/4/2020,13:00:00,14:00:00,Solar,3923,217,Tuesday,August,889,886,5.4,3,23.9,39.18,980,15.8,7,17.3,1.12,936,-0.11,61.3,-0.002
8/4/2020 17:00,2020-08-04 17:00:00+02:00,8/4/2020,17:00:00,18:00:00,Solar,2785,217,Tuesday,August,383,678,4.6,9,22.8,40.49,980,15.3,13,18,1.12,935.7,-0.03,57,-0.0008
8/4/2020 18:00,2020-08-04 18:00:00+02:00,8/4/2020,18:00:00,19:00:00,Solar,1914,217,Tuesday,August,203,526,3.6,8,21.1,45.4,980,15.1,13,17.7,1.12,935.6,0.01,57.8,-0.0001
8/4/2020 19:00,2020-08-04 19:00:00+02:00,8/4/2020,19:00:00,20:00:00,Solar,877,217,Tuesday,August,49,232,2.7,5,18.8,53.77,980,15.4,10,17.5,1.12,935.6,0.02,54.5,0.0003
8/4/2020 21:00,2020-08-04 21:00:00+02:00,8/4/2020,21:00:00,22:00:00,Solar,10,217,Tuesday,August,0,0,2.2,180,16.4,62.76,980,15.7,6,16.9,1.12,935.3,0.06,52.4,0.0008
8/5/2020 11:00,2020-08-05 11:00:00+02:00,8/5/2020,11:00:00,12:00:00,Solar,3499,218,Wednesday,August,874,929,3.3,5,25.5,34.48,980,11.1,13,17.4,1.12,937.1,-0.23,58.7,-0.0037
8/5/2020 20:00,2020-08-05 20:00:00+02:00,8/5/2020,20:00:00,21:00:00,Solar,168,218,Wednesday,August,0,0,1.2,5,20,51.89,980,16.1,4,14.3,1.13,935.8,0.09,62.6,0.0008
8/5/2020 20:00,2020-08-05 20:00:00+02:00,8/5/2020,20:00:00,21:00:00,Solar,168,218,Wednesday,August,0,0,1.2,5,20,51.89,980,8.8,6,20.9,1.11,937.6,0.38,43.1,0.0054
8/5/2020 21:00,2020-08-05 21:00:00+02:00,8/5/2020,21:00:00,22:00:00,Solar,6,218,Wednesday,August,0,0,1.2,6,19,55.25,981,8.4,3,21.2,1.11,937.6,0.59,41.7,0.0075
8/5/2020 23:00,2020-08-05 23:00:00+02:00,8/5/2020,23:00:00,24:00:00,Solar,1,218,Wednesday,August,0,0,1,181,17.4,61.67,981,9.3,7,20.8,1.11,937.9,0.48,40.4,0.007
8/6/2020 4:00,2020-08-06 04:00:00+02:00,8/6/2020,4:00:00,5:00:00,Solar,1,219,Thursday,August,0,0,1,315,14.7,74.9,981,11.1,2,19.5,1.12,938.7,0.4,41.9,0.0034
8/6/2020 17:00,2020-08-06 17:00:00+02:00,8/6/2020,17:00:00,18:00:00,Solar,2720,219,Thursday,August,384,737,1.6,23,30.1,27.29,981,3.5,20,23.6,1.1,940.2,-1.14,60.3,-0.0222
8/6/2020 19:00,2020-08-06 19:00:00+02:00,8/6/2020,19:00:00,20:00:00,Solar,818,219,Thursday,August,45,259,0.9,5,24.2,48.16,982,2.3,333,23.4,1.11,940.4,0.31,65.6,0.0771
8/6/2020 21:00,2020-08-06 21:00:00+02:00,8/6/2020,21:00:00,22:00:00,Solar,5,219,Thursday,August,0,0,0.9,353,21.7,51.69,982,3.6,325,23.7,1.1,940.5,0.87,55.2,0.0313
8/6/2020 23:00,2020-08-06 23:00:00+02:00,8/6/2020,23:00:00,24:00:00,Solar,1,219,Thursday,August,0,0,0.6,326,20.9,54.16,983,2,303,23.3,1.11,940.8,0.55,58,0.0424
8/7/2020 4:00,2020-08-07 04:00:00+02:00,8/7/2020,4:00:00,5:00:00,Solar,1,220,Friday,August,0,0,0.8,221,18,64.42,983,0.5,23,21.2,1.12,941.6,27.19,40.5,0.0907
8/7/2020 5:00,2020-08-07 05:00:00+02:00,8/7/2020,5:00:00,6:00:00,Solar,1,220,Friday,August,0,0,0.7,206,18.6,60.89,983,0.3,351,20.6,1.12,941.7,14.71,42.3,0.0992
8/7/2020 10:00,2020-08-07 10:00:00+02:00,8/7/2020,10:00:00,11:00:00,Solar,2661,220,Friday,August,768,890,0.4,137,31.2,27.49,983,1.8,342,23.4,1.11,941.2,2.39,34.1,0.0357
8/7/2020 10:00,2020-08-07 10:00:00+02:00,8/7/2020,10:00:00,11:00:00,Solar,2661,220,Friday,August,768,890,0.4,137,31.2,27.49,983,2.5,224,21.1,1.12,942.3,-4.52,53.6,-0.0418
